Payment_ID,Transaction_ID,Fine_Amount,Payment_Amount,Payment_Status,Payment_Date,Due_Date,Payment_Method,Created_At
PAY219970,T119970,0,0.0,No Fine,,,,2026-01-27 10:17:43
PAY219971,T119971,0,0.0,No Fine,,,,2025-12-24 15:01:26
PAY219972,T119972,45,45.0,Paid,2025-12-11 10:40:15,2025-12-21 01:40:15,Card,2025-12-11 10:40:15
PAY219973,T119973,0,0.0,No Fine,,,,2026-01-05 23:35:33
PAY219974,T119974,0,0.0,No Fine,,,,2025-12-31 04:34:34
PAY219975,T119975,0,0.0,No Fine,,,,2026-01-07 11:15:25
PAY219976,T119976,0,0.0,No Fine,,,,2025-12-26 11:27:01
PAY219977,T119977,60,60.0,Paid,2026-02-23 11:46:42,2026-03-02 09:46:42,Online,2026-02-23 11:46:42
PAY219978,T119978,55,55.0,Paid,2026-03-08 10:19:58,2026-03-20 13:19:58,Card,2026-03-08 10:19:58
PAY219979,T119979,0,0.0,No Fine,,,,2026-01-08 05:27:02
PAY219980,T119980,0,0.0,No Fine,,,,2025-11-30 16:23:21
PAY219981,T119981,65,65.0,Paid,2026-01-30 02:55:24,2026-02-05 06:55:24,Online,2026-01-30 02:55:24
PAY219982,T119982,0,0.0,No Fine,,,,2025-11-15 16:24:33
PAY219983,T119983,0,0.0,No Fine,,,,2025-11-06 18:40:57
PAY219984,T119984,0,0.0,No Fine,,,,2025-11-13 08:32:58
PAY219985,T119985,0,0.0,No Fine,,,,2026-01-26 16:32:24
PAY219986,T119986,0,0.0,No Fine,,,,2025-11-21 13:58:06
PAY219987,T119987,0,0.0,No Fine,,,,2025-11-04 11:03:19
PAY219988,T119988,0,0.0,No Fine,,,,2025-11-21 00:31:30
PAY219989,T119989,0,0.0,No Fine,,,,2025-11-30 10:07:57
PAY219990,T119990,0,0.0,No Fine,,,,2025-12-06 14:57:24
PAY219991,T119991,0,0.0,No Fine,,,,2025-12-31 19:39:03
PAY219992,T119992,0,0.0,No Fine,,,,2025-11-29 01:51:33
PAY219993,T119993,0,0.0,No Fine,,,,2025-12-25 12:15:46
PAY219994,T119994,0,0.0,No Fine,,,,2025-11-17 13:32:29
PAY219995,T119995,0,0.0,No Fine,,,,2025-12-13 15:12:01
PAY219996,T119996,0,0.0,No Fine,,,,2026-01-20 15:48:40
PAY219997,T119997,0,0.0,No Fine,,,,2025-11-11 23:40:12
PAY219998,T119998,45,0.0,Unpaid,,2025-12-14 10:36:37,,2025-11-14 10:38:37
PAY219999,T119999,40,40.0,Paid,2025-12-22 09:53:16,2026-01-19 10:53:16,Online,2025-12-22 09:53:16
PAY220000,T120000,75,75.0,Paid,2026-01-19 15:39:33,2026-02-10 02:39:33,Card,2026-01-19 15:39:33
PAY220001,T120001,60,60.0,Paid,2026-02-05 04:50:59,2026-02-23 03:50:59,Card,2026-02-05 04:50:59
PAY220002,T120002,0,0.0,No Fine,,,,2026-02-27 15:10:17
PAY220003,T120003,75,75.0,Paid,2025-12-08 18:52:49,2026-01-03 09:52:49,Card,2025-12-08 18:52:49
PAY220004,T120004,0,0.0,No Fine,,,,2026-01-29 03:11:30
PAY220005,T120005,75,75.0,Paid,2026-02-15 22:11:40,2026-02-17 22:11:40,Card,2026-02-15 22:11:40
PAY220006,T120006,0,0.0,No Fine,,,,2025-12-22 14:37:12
PAY220007,T120007,0,0.0,No Fine,,,,2025-11-10 23:19:36
PAY220008,T120008,0,0.0,No Fine,,,,2025-11-09 08:31:37
PAY220009,T120009,0,0.0,No Fine,,,,2026-01-23 06:00:45
PAY220010,T120010,0,0.0,No Fine,,,,2025-12-11 17:43:24
PAY220011,T120011,0,0.0,No Fine,,,,2025-12-22 23:40:52
PAY220012,T120012,50,50.0,Paid,2025-11-24 22:24:12,2025-12-01 07:24:12,Card,2025-11-24 22:24:12
PAY220013,T120013,0,0.0,No Fine,,,,2026-01-01 20:50:30
PAY220014,T120014,0,0.0,No Fine,,,,2025-11-06 00:24:23
PAY220015,T120015,0,0.0,No Fine,,,,2026-02-22 16:34:39
PAY220016,T120016,0,0.0,No Fine,,,,2026-01-10 21:20:57
PAY220017,T120017,0,0.0,No Fine,,,,2026-01-31 21:43:21
PAY220018,T120018,0,0.0,No Fine,,,,2026-01-17 15:38:29
PAY220019,T120019,70,70.0,Paid,2025-12-08 19:33:42,2025-12-15 05:33:42,Online,2025-12-08 19:33:42
PAY220020,T120020,0,0.0,No Fine,,,,2025-11-05 14:33:47
PAY220021,T120021,0,0.0,No Fine,,,,2026-01-21 04:59:12
PAY220022,T120022,0,0.0,No Fine,,,,2026-01-07 14:53:12
PAY220023,T120023,0,0.0,No Fine,,,,2025-12-07 14:00:18
PAY220024,T120024,45,45.0,Paid,2026-01-12 12:50:01,2026-02-06 12:50:01,Card,2026-01-12 12:50:01
PAY220025,T120025,0,0.0,No Fine,,,,2025-11-01 23:06:06
PAY220026,T120026,0,0.0,No Fine,,,,2026-01-25 01:25:15
PAY220027,T120027,40,40.0,Paid,2026-03-16 14:42:00,2026-03-29 14:42:00,Online,2026-03-16 14:42:00
PAY220028,T120028,45,0.0,Unpaid,,2026-02-21 23:30:00,,2026-01-22 23:32:00
PAY220029,T120029,45,45.0,Paid,2025-12-04 03:59:58,2025-12-09 14:59:58,Card,2025-12-04 03:59:58
PAY220030,T120030,55,55.0,Paid,2025-12-20 00:57:55,2026-01-16 09:57:55,Card,2025-12-20 00:57:55
PAY220031,T120031,0,0.0,No Fine,,,,2026-01-13 08:12:04
PAY220032,T120032,0,0.0,No Fine,,,,2026-01-30 01:34:33
PAY220033,T120033,45,26.88,Partial,2026-01-02 11:49:39,2026-01-15 05:49:39,Online,2026-01-02 11:49:39
PAY220034,T120034,70,70.0,Paid,2025-12-02 01:01:40,2025-12-06 10:01:40,Card,2025-12-02 01:01:40
PAY220035,T120035,0,0.0,No Fine,,,,2025-12-09 12:12:04
PAY220036,T120036,40,40.0,Paid,2025-12-29 04:38:12,2026-01-17 17:38:12,Card,2025-12-29 04:38:12
PAY220037,T120037,50,0.0,Unpaid,,2026-01-09 14:35:16,,2025-12-10 14:37:16
PAY220038,T120038,75,75.0,Paid,2026-02-14 19:51:31,2026-02-20 12:51:31,Card,2026-02-14 19:51:31
PAY220039,T120039,0,0.0,No Fine,,,,2025-12-27 08:21:18
PAY220040,T120040,0,0.0,No Fine,,,,2025-12-04 08:49:29
PAY220041,T120041,0,0.0,No Fine,,,,2025-12-21 03:03:43
PAY220042,T120042,55,55.0,Paid,2026-02-22 11:06:41,2026-03-24 01:06:41,Cash,2026-02-22 11:06:41
PAY220043,T120043,0,0.0,No Fine,,,,2026-01-12 05:36:16
PAY220044,T120044,0,0.0,No Fine,,,,2026-02-20 03:00:23
PAY220045,T120045,0,0.0,No Fine,,,,2025-12-03 09:30:52
PAY220046,T120046,40,40.0,Paid,2026-01-03 11:02:24,2026-01-07 02:02:24,Online,2026-01-03 11:02:24
PAY220047,T120047,0,0.0,No Fine,,,,2026-02-16 15:15:05
PAY220048,T120048,0,0.0,No Fine,,,,2025-12-15 13:06:42
PAY220049,T120049,0,0.0,No Fine,,,,2026-01-10 17:45:33
PAY220050,T120050,0,0.0,No Fine,,,,2026-02-11 18:30:23
PAY220051,T120051,0,0.0,No Fine,,,,2025-11-10 05:25:39
PAY220052,T120052,0,0.0,No Fine,,,,2026-01-19 16:09:55
PAY220053,T120053,0,0.0,No Fine,,,,2025-11-08 22:55:42
PAY220054,T120054,0,0.0,No Fine,,,,2025-12-30 21:39:11
PAY220055,T120055,50,50.0,Paid,2026-03-20 05:41:14,2026-03-24 21:41:14,Online,2026-03-20 05:41:14
PAY220056,T120056,0,0.0,No Fine,,,,2025-12-16 14:03:41
PAY220057,T120057,0,0.0,No Fine,,,,2026-01-09 12:46:00
PAY220058,T120058,85,85.0,Paid,2025-12-17 18:33:26,2026-01-03 03:33:26,Card,2025-12-17 18:33:26
PAY220059,T120059,40,12.66,Partial,2025-12-16 03:23:50,2026-01-07 15:23:50,Card,2025-12-16 03:23:50
PAY220060,T120060,0,0.0,No Fine,,,,2025-12-27 16:01:10
PAY220061,T120061,0,0.0,No Fine,,,,2025-12-25 18:22:43
PAY220062,T120062,85,28.51,Partial,2026-02-07 14:05:28,2026-02-24 04:05:28,Online,2026-02-07 14:05:28
PAY220063,T120063,0,0.0,No Fine,,,,2026-01-30 08:49:15
PAY220064,T120064,0,0.0,No Fine,,,,2026-02-16 10:19:02
PAY220065,T120065,0,0.0,No Fine,,,,2025-12-27 20:54:40
PAY220066,T120066,0,0.0,No Fine,,,,2025-11-12 05:40:26
PAY220067,T120067,0,0.0,No Fine,,,,2025-12-11 19:40:13
PAY220068,T120068,0,0.0,No Fine,,,,2025-11-24 09:39:56
PAY220069,T120069,0,0.0,No Fine,,,,2026-01-31 03:49:05
PAY220070,T120070,0,0.0,No Fine,,,,2026-01-11 06:56:35
PAY220071,T120071,0,0.0,No Fine,,,,2026-01-11 17:50:19
PAY220072,T120072,0,0.0,No Fine,,,,2025-12-04 19:47:07
PAY220073,T120073,0,0.0,No Fine,,,,2025-12-09 03:30:21
PAY220074,T120074,0,0.0,No Fine,,,,2026-01-20 03:21:20
PAY220075,T120075,0,0.0,No Fine,,,,2026-02-22 10:38:11
PAY220076,T120076,0,0.0,No Fine,,,,2025-11-26 04:40:16
PAY220077,T120077,0,0.0,No Fine,,,,2025-11-19 09:00:44
PAY220078,T120078,0,0.0,No Fine,,,,2026-02-17 01:24:21
PAY220079,T120079,65,65.0,Paid,2026-03-17 05:22:28,2026-03-30 19:22:28,Cash,2026-03-17 05:22:28
PAY220080,T120080,60,0.0,Unpaid,,2026-03-16 04:46:52,,2026-02-14 04:48:52
PAY220081,T120081,0,0.0,No Fine,,,,2025-12-27 02:21:43
PAY220082,T120082,0,0.0,No Fine,,,,2025-11-06 08:48:03
PAY220083,T120083,0,0.0,No Fine,,,,2026-01-05 22:24:39
PAY220084,T120084,0,0.0,No Fine,,,,2025-11-05 12:55:11
PAY220085,T120085,0,0.0,No Fine,,,,2025-12-21 02:56:38
PAY220086,T120086,0,0.0,No Fine,,,,2025-12-12 03:39:47
PAY220087,T120087,45,0.0,Unpaid,,2026-01-29 12:14:01,,2025-12-30 12:16:01
PAY220088,T120088,0,0.0,No Fine,,,,2026-01-02 03:01:14
PAY220089,T120089,0,0.0,No Fine,,,,2025-11-03 03:35:11
PAY220090,T120090,0,0.0,No Fine,,,,2026-01-31 10:32:47
PAY220091,T120091,0,0.0,No Fine,,,,2026-01-11 09:32:38
PAY220092,T120092,0,0.0,No Fine,,,,2026-01-03 19:28:13
PAY220093,T120093,0,0.0,No Fine,,,,2026-02-20 09:37:47
PAY220094,T120094,0,0.0,No Fine,,,,2025-11-04 05:21:41
PAY220095,T120095,60,60.0,Paid,2025-12-12 01:34:32,2026-01-01 18:34:32,Online,2025-12-12 01:34:32
PAY220096,T120096,0,0.0,No Fine,,,,2025-12-21 05:28:00
PAY220097,T120097,0,0.0,No Fine,,,,2025-12-30 21:22:37
PAY220098,T120098,0,0.0,No Fine,,,,2026-02-17 07:31:01
PAY220099,T120099,70,70.0,Paid,2026-01-04 10:45:54,2026-01-22 16:45:54,Card,2026-01-04 10:45:54
PAY220100,T120100,0,0.0,No Fine,,,,2025-12-07 21:06:39
PAY220101,T120101,0,0.0,No Fine,,,,2025-12-25 22:13:09
PAY220102,T120102,0,0.0,No Fine,,,,2026-01-01 18:26:12
PAY220103,T120103,0,0.0,No Fine,,,,2026-01-28 03:10:37
PAY220104,T120104,65,65.0,Paid,2025-12-11 22:48:23,2025-12-22 09:48:23,Card,2025-12-11 22:48:23
PAY220105,T120105,45,45.0,Paid,2026-01-21 01:13:09,2026-02-16 06:13:09,Card,2026-01-21 01:13:09
PAY220106,T120106,0,0.0,No Fine,,,,2026-02-08 08:24:07
PAY220107,T120107,0,0.0,No Fine,,,,2026-01-08 05:43:32
PAY220108,T120108,55,55.0,Paid,2025-11-17 20:24:53,2025-12-06 03:24:53,Card,2025-11-17 20:24:53
PAY220109,T120109,0,0.0,No Fine,,,,2026-02-28 20:11:02
PAY220110,T120110,0,0.0,No Fine,,,,2025-12-28 13:15:51
PAY220111,T120111,0,0.0,No Fine,,,,2026-02-18 16:37:55
PAY220112,T120112,0,0.0,No Fine,,,,2025-12-17 22:53:42
PAY220113,T120113,50,50.0,Paid,2026-03-10 08:29:22,2026-03-25 17:29:22,Cash,2026-03-10 08:29:22
PAY220114,T120114,0,0.0,No Fine,,,,2026-02-25 03:35:56
PAY220115,T120115,0,0.0,No Fine,,,,2025-12-20 20:59:08
PAY220116,T120116,45,45.0,Paid,2025-12-11 03:38:01,2025-12-13 00:38:01,Online,2025-12-11 03:38:01
PAY220117,T120117,0,0.0,No Fine,,,,2026-02-28 04:33:45
PAY220118,T120118,0,0.0,No Fine,,,,2026-01-16 14:03:03
PAY220119,T120119,45,45.0,Paid,2026-03-03 09:22:09,2026-03-04 17:22:09,Online,2026-03-03 09:22:09
PAY220120,T120120,0,0.0,No Fine,,,,2026-02-24 21:49:28
PAY220121,T120121,45,45.0,Paid,2025-12-27 14:05:55,2026-01-09 21:05:55,Card,2025-12-27 14:05:55
PAY220122,T120122,70,41.77,Partial,2026-02-01 07:52:09,2026-01-29 09:52:09,Card,2026-02-01 07:52:09
PAY220123,T120123,0,0.0,No Fine,,,,2025-12-30 13:54:33
PAY220124,T120124,65,65.0,Paid,2026-01-26 01:01:10,2026-02-05 20:01:10,Card,2026-01-26 01:01:10
PAY220125,T120125,0,0.0,No Fine,,,,2026-01-27 08:51:17
PAY220126,T120126,0,0.0,No Fine,,,,2025-12-08 10:51:04
PAY220127,T120127,0,0.0,No Fine,,,,2026-01-08 19:28:08
PAY220128,T120128,0,0.0,No Fine,,,,2026-02-06 08:01:10
PAY220129,T120129,0,0.0,No Fine,,,,2026-02-09 02:39:06
PAY220130,T120130,45,0.0,Unpaid,,2026-01-28 19:53:14,,2025-12-29 19:55:14
PAY220131,T120131,0,0.0,No Fine,,,,2026-02-17 12:52:57
PAY220132,T120132,0,0.0,No Fine,,,,2026-01-26 19:04:59
PAY220133,T120133,0,0.0,No Fine,,,,2026-01-09 00:09:42
PAY220134,T120134,0,0.0,No Fine,,,,2025-11-05 02:49:37
PAY220135,T120135,0,0.0,No Fine,,,,2026-02-02 15:43:52
PAY220136,T120136,0,0.0,No Fine,,,,2025-12-15 07:57:42
PAY220137,T120137,0,0.0,No Fine,,,,2026-02-16 22:19:51
PAY220138,T120138,0,0.0,No Fine,,,,2026-01-23 23:59:18
PAY220139,T120139,0,0.0,No Fine,,,,2025-12-26 02:34:13
PAY220140,T120140,0,0.0,No Fine,,,,2025-11-30 03:14:17
PAY220141,T120141,45,45.0,Paid,2026-02-04 02:55:10,2026-02-05 04:55:10,Online,2026-02-04 02:55:10
PAY220142,T120142,0,0.0,No Fine,,,,2025-12-29 08:56:29
PAY220143,T120143,0,0.0,No Fine,,,,2026-01-11 00:04:07
PAY220144,T120144,0,0.0,No Fine,,,,2025-12-31 12:18:14
PAY220145,T120145,0,0.0,No Fine,,,,2026-02-18 03:41:39
PAY220146,T120146,0,0.0,No Fine,,,,2026-02-20 00:34:18
PAY220147,T120147,0,0.0,No Fine,,,,2025-12-25 14:44:47
PAY220148,T120148,0,0.0,No Fine,,,,2026-01-13 05:52:59
PAY220149,T120149,0,0.0,No Fine,,,,2026-01-04 10:46:53
PAY220150,T120150,0,0.0,No Fine,,,,2025-11-02 21:28:53
PAY220151,T120151,0,0.0,No Fine,,,,2025-12-08 13:38:09
PAY220152,T120152,0,0.0,No Fine,,,,2026-01-12 03:19:28
PAY220153,T120153,60,0.0,Unpaid,,2026-02-15 08:30:32,,2026-01-16 08:32:32
PAY220154,T120154,0,0.0,No Fine,,,,2026-01-21 08:15:37
PAY220155,T120155,0,0.0,No Fine,,,,2026-02-18 05:33:57
PAY220156,T120156,0,0.0,No Fine,,,,2026-01-13 15:11:39
PAY220157,T120157,0,0.0,No Fine,,,,2025-11-18 11:40:00
PAY220158,T120158,0,0.0,No Fine,,,,2026-02-05 12:39:00
PAY220159,T120159,45,0.0,Unpaid,,2025-12-17 18:57:46,,2025-11-17 18:59:46
PAY220160,T120160,0,0.0,No Fine,,,,2026-02-05 07:37:11
PAY220161,T120161,0,0.0,No Fine,,,,2025-12-15 15:14:30
PAY220162,T120162,55,0.0,Unpaid,,2026-01-17 12:37:56,,2025-12-18 12:39:56
PAY220163,T120163,0,0.0,No Fine,,,,2026-01-21 15:17:42
PAY220164,T120164,0,0.0,No Fine,,,,2026-02-02 14:26:20
PAY220165,T120165,0,0.0,No Fine,,,,2026-01-24 20:03:42
PAY220166,T120166,0,0.0,No Fine,,,,2026-01-30 16:32:30
PAY220167,T120167,60,60.0,Paid,2026-01-12 21:19:39,2026-01-23 16:19:39,Card,2026-01-12 21:19:39
PAY220168,T120168,0,0.0,No Fine,,,,2026-01-31 17:33:50
PAY220169,T120169,0,0.0,No Fine,,,,2025-12-28 23:03:22
PAY220170,T120170,0,0.0,No Fine,,,,2025-11-28 22:19:27
PAY220171,T120171,0,0.0,No Fine,,,,2025-12-06 18:00:03
PAY220172,T120172,0,0.0,No Fine,,,,2026-01-04 07:39:42
PAY220173,T120173,0,0.0,No Fine,,,,2025-12-22 01:46:33
PAY220174,T120174,0,0.0,No Fine,,,,2025-12-14 05:01:19
PAY220175,T120175,50,50.0,Paid,2025-12-23 11:04:23,2026-01-15 18:04:23,Card,2025-12-23 11:04:23
PAY220176,T120176,60,60.0,Paid,2026-02-06 10:37:01,2026-02-07 23:37:01,Online,2026-02-06 10:37:01
PAY220177,T120177,0,0.0,No Fine,,,,2026-01-29 02:51:00
PAY220178,T120178,0,0.0,No Fine,,,,2026-02-01 15:37:13
PAY220179,T120179,0,0.0,No Fine,,,,2025-12-21 20:43:26
PAY220180,T120180,0,0.0,No Fine,,,,2026-01-11 04:16:06
PAY220181,T120181,0,0.0,No Fine,,,,2025-12-19 00:30:27
PAY220182,T120182,70,70.0,Paid,2026-02-25 14:58:54,2026-03-24 10:58:54,Cash,2026-02-25 14:58:54
PAY220183,T120183,0,0.0,No Fine,,,,2026-01-25 19:26:53
PAY220184,T120184,85,85.0,Paid,2026-02-10 19:44:40,2026-02-23 22:44:40,Online,2026-02-10 19:44:40
PAY220185,T120185,0,0.0,No Fine,,,,2026-02-10 05:26:26
PAY220186,T120186,50,50.0,Paid,2026-02-13 16:08:23,2026-02-15 22:08:23,Online,2026-02-13 16:08:23
PAY220187,T120187,45,45.0,Paid,2026-01-04 13:19:25,2026-01-29 11:19:25,Online,2026-01-04 13:19:25
PAY220188,T120188,70,70.0,Paid,2026-03-07 10:24:43,2026-03-12 03:24:43,Online,2026-03-07 10:24:43
PAY220189,T120189,0,0.0,No Fine,,,,2026-02-20 01:52:24
PAY220190,T120190,0,0.0,No Fine,,,,2025-12-01 00:34:22
PAY220191,T120191,0,0.0,No Fine,,,,2025-11-16 04:28:09
PAY220192,T120192,65,65.0,Paid,2026-03-12 15:31:32,2026-03-25 14:31:32,Online,2026-03-12 15:31:32
PAY220193,T120193,40,40.0,Paid,2025-11-25 14:53:03,2025-12-13 02:53:03,Online,2025-11-25 14:53:03
PAY220194,T120194,0,0.0,No Fine,,,,2026-02-23 15:21:26
PAY220195,T120195,0,0.0,No Fine,,,,2025-11-14 06:40:17
PAY220196,T120196,0,0.0,No Fine,,,,2025-12-21 09:10:56
PAY220197,T120197,0,0.0,No Fine,,,,2025-11-14 16:55:52
PAY220198,T120198,70,70.0,Paid,2025-12-29 07:35:04,2026-01-17 20:35:04,Online,2025-12-29 07:35:04
PAY220199,T120199,0,0.0,No Fine,,,,2026-01-03 13:02:27
PAY220200,T120200,0,0.0,No Fine,,,,2026-02-14 17:50:38
PAY220201,T120201,0,0.0,No Fine,,,,2025-12-07 17:16:42
PAY220202,T120202,0,0.0,No Fine,,,,2026-01-17 13:04:01
PAY220203,T120203,0,0.0,No Fine,,,,2026-01-05 08:13:45
PAY220204,T120204,0,0.0,No Fine,,,,2026-01-25 19:17:12
PAY220205,T120205,0,0.0,No Fine,,,,2026-02-26 19:47:00
PAY220206,T120206,0,0.0,No Fine,,,,2025-11-08 00:52:49
PAY220207,T120207,0,0.0,No Fine,,,,2026-02-28 07:24:27
PAY220208,T120208,0,0.0,No Fine,,,,2025-11-15 16:48:55
PAY220209,T120209,0,0.0,No Fine,,,,2026-01-19 10:08:47
PAY220210,T120210,0,0.0,No Fine,,,,2025-11-06 17:15:18
PAY220211,T120211,0,0.0,No Fine,,,,2026-01-03 05:57:41
PAY220212,T120212,0,0.0,No Fine,,,,2026-01-20 20:48:53
PAY220213,T120213,0,0.0,No Fine,,,,2025-11-20 00:12:26
PAY220214,T120214,0,0.0,No Fine,,,,2026-02-27 12:15:22
PAY220215,T120215,0,0.0,No Fine,,,,2025-12-30 08:12:44
PAY220216,T120216,0,0.0,No Fine,,,,2026-01-06 14:37:55
PAY220217,T120217,0,0.0,No Fine,,,,2026-02-03 23:33:07
PAY220218,T120218,0,0.0,No Fine,,,,2026-02-27 14:47:06
PAY220219,T120219,0,0.0,No Fine,,,,2026-01-08 00:39:20
PAY220220,T120220,0,0.0,No Fine,,,,2025-11-20 21:19:10
PAY220221,T120221,0,0.0,No Fine,,,,2025-11-11 14:34:45
PAY220222,T120222,0,0.0,No Fine,,,,2026-01-28 17:09:34
PAY220223,T120223,55,55.0,Paid,2026-03-06 06:11:54,2026-03-23 04:11:54,Online,2026-03-06 06:11:54
PAY220224,T120224,0,0.0,No Fine,,,,2025-11-15 12:57:26
PAY220225,T120225,0,0.0,No Fine,,,,2026-01-11 11:45:19
PAY220226,T120226,0,0.0,No Fine,,,,2026-02-10 00:55:28
PAY220227,T120227,0,0.0,No Fine,,,,2025-11-03 13:53:11
PAY220228,T120228,0,0.0,No Fine,,,,2026-02-28 22:10:18
PAY220229,T120229,0,0.0,No Fine,,,,2025-12-13 20:45:19
PAY220230,T120230,0,0.0,No Fine,,,,2026-01-04 16:50:05
PAY220231,T120231,70,70.0,Paid,2026-02-17 23:36:23,2026-03-14 12:36:23,Online,2026-02-17 23:36:23
PAY220232,T120232,0,0.0,No Fine,,,,2026-01-06 15:56:35
PAY220233,T120233,0,0.0,No Fine,,,,2025-12-11 19:29:09
PAY220234,T120234,0,0.0,No Fine,,,,2026-02-11 19:35:41
PAY220235,T120235,0,0.0,No Fine,,,,2025-11-19 00:52:23
PAY220236,T120236,0,0.0,No Fine,,,,2026-01-13 21:49:51
PAY220237,T120237,0,0.0,No Fine,,,,2025-11-19 21:55:50
PAY220238,T120238,55,0.0,Unpaid,,2026-01-04 09:59:00,,2025-12-05 10:01:00
PAY220239,T120239,0,0.0,No Fine,,,,2026-01-28 23:59:18
PAY220240,T120240,40,40.0,Paid,2026-01-27 22:27:23,2026-02-25 12:27:23,Card,2026-01-27 22:27:23
PAY220241,T120241,0,0.0,No Fine,,,,2026-02-19 12:26:36
PAY220242,T120242,55,55.0,Paid,2025-12-17 19:07:26,2025-12-29 14:07:26,Online,2025-12-17 19:07:26
PAY220243,T120243,0,0.0,No Fine,,,,2025-11-13 21:49:03
PAY220244,T120244,0,0.0,No Fine,,,,2026-01-04 03:07:35
PAY220245,T120245,0,0.0,No Fine,,,,2026-01-30 10:25:48
PAY220246,T120246,0,0.0,No Fine,,,,2026-01-26 12:09:31
PAY220247,T120247,0,0.0,No Fine,,,,2026-01-05 14:26:41
PAY220248,T120248,0,0.0,No Fine,,,,2026-02-19 22:34:04
PAY220249,T120249,45,45.0,Paid,2026-03-18 13:36:44,2026-03-19 14:36:44,Card,2026-03-18 13:36:44
PAY220250,T120250,0,0.0,No Fine,,,,2025-11-22 20:27:59
PAY220251,T120251,0,0.0,No Fine,,,,2025-11-01 04:06:10
PAY220252,T120252,45,45.0,Paid,2026-03-12 15:55:17,2026-03-19 15:55:17,Cash,2026-03-12 15:55:17
PAY220253,T120253,0,0.0,No Fine,,,,2025-12-27 15:07:07
PAY220254,T120254,65,65.0,Paid,2026-03-05 20:56:18,2026-03-16 13:56:18,Online,2026-03-05 20:56:18
PAY220255,T120255,55,55.0,Paid,2026-02-12 06:06:52,2026-03-14 06:06:52,Online,2026-02-12 06:06:52
PAY220256,T120256,0,0.0,No Fine,,,,2026-01-29 04:49:05
PAY220257,T120257,0,0.0,No Fine,,,,2026-02-08 06:28:10
PAY220258,T120258,55,0.0,Unpaid,,2026-03-23 15:15:23,,2026-02-21 15:17:23
PAY220259,T120259,0,0.0,No Fine,,,,2026-02-06 08:55:27
PAY220260,T120260,0,0.0,No Fine,,,,2026-01-30 14:44:36
PAY220261,T120261,0,0.0,No Fine,,,,2025-11-03 04:32:38
PAY220262,T120262,60,60.0,Paid,2026-02-19 12:40:29,2026-03-10 12:40:29,Card,2026-02-19 12:40:29
PAY220263,T120263,0,0.0,No Fine,,,,2026-01-07 04:47:45
PAY220264,T120264,0,0.0,No Fine,,,,2025-12-01 06:14:01
PAY220265,T120265,0,0.0,No Fine,,,,2026-02-16 00:19:13
PAY220266,T120266,0,0.0,No Fine,,,,2026-02-28 12:46:36
PAY220267,T120267,0,0.0,No Fine,,,,2026-01-16 13:50:00
PAY220268,T120268,65,0.0,Unpaid,,2026-01-17 20:03:51,,2025-12-18 20:05:51
PAY220269,T120269,0,0.0,No Fine,,,,2026-02-01 10:45:05
PAY220270,T120270,0,0.0,No Fine,,,,2025-12-30 10:43:29
PAY220271,T120271,0,0.0,No Fine,,,,2026-01-18 03:31:20
PAY220272,T120272,65,65.0,Paid,2026-01-03 20:25:49,2026-01-27 01:25:49,Cash,2026-01-03 20:25:49
PAY220273,T120273,0,0.0,No Fine,,,,2025-11-25 04:47:58
PAY220274,T120274,0,0.0,No Fine,,,,2026-01-13 06:30:35
PAY220275,T120275,0,0.0,No Fine,,,,2026-02-25 04:42:54
PAY220276,T120276,45,45.0,Paid,2025-12-02 03:48:08,2025-12-16 20:48:08,Cash,2025-12-02 03:48:08
PAY220277,T120277,0,0.0,No Fine,,,,2026-01-17 10:20:39
PAY220278,T120278,0,0.0,No Fine,,,,2025-12-02 20:58:38
PAY220279,T120279,0,0.0,No Fine,,,,2026-01-01 16:36:02
PAY220280,T120280,45,45.0,Paid,2025-12-27 21:58:57,2026-01-26 01:58:57,Card,2025-12-27 21:58:57
PAY220281,T120281,0,0.0,No Fine,,,,2026-01-12 06:04:12
PAY220282,T120282,0,0.0,No Fine,,,,2025-12-22 17:18:17
PAY220283,T120283,0,0.0,No Fine,,,,2025-12-19 11:33:04
PAY220284,T120284,0,0.0,No Fine,,,,2026-01-16 21:12:21
PAY220285,T120285,0,0.0,No Fine,,,,2025-11-03 12:11:38
PAY220286,T120286,0,0.0,No Fine,,,,2026-01-16 12:07:23
PAY220287,T120287,0,0.0,No Fine,,,,2026-02-14 02:10:10
PAY220288,T120288,0,0.0,No Fine,,,,2025-12-18 21:25:13
PAY220289,T120289,0,0.0,No Fine,,,,2026-02-05 11:56:39
PAY220290,T120290,0,0.0,No Fine,,,,2025-11-23 01:46:50
PAY220291,T120291,0,0.0,No Fine,,,,2026-02-27 11:42:17
PAY220292,T120292,0,0.0,No Fine,,,,2026-02-09 04:46:14
PAY220293,T120293,0,0.0,No Fine,,,,2025-12-12 20:29:19
PAY220294,T120294,0,0.0,No Fine,,,,2026-01-27 06:52:33
PAY220295,T120295,0,0.0,No Fine,,,,2026-01-08 04:04:01
PAY220296,T120296,0,0.0,No Fine,,,,2026-01-10 17:50:24
PAY220297,T120297,0,0.0,No Fine,,,,2025-12-07 04:52:55
PAY220298,T120298,0,0.0,No Fine,,,,2025-11-09 08:36:14
PAY220299,T120299,0,0.0,No Fine,,,,2026-01-20 08:34:42
PAY220300,T120300,0,0.0,No Fine,,,,2026-02-17 18:32:06
